@id,@lon,@lat,name,opening_hours,website,phone,addr:street
2475314456,2.4233084,48.7986360,Franck Murano,,,+331 41 79 42 38,
2476582597,2.4137313,48.8051081,Aoni,,,,
2477980711,2.2886757,48.7903664,Jean-François Michelle,,,+33146603008,Rue Antoine Petit
2478201178,2.3442266,48.8670884,Cocoon,,,,
2481623636,2.3189203,48.8181804,Hair Cut,Tu We Fr 09:30-19:00  Th 10:00-20:00  Sa 09:00-18:00,,+33 1 42 53 71 71,
2483537870,2.3018451,48.8128951,,,,,
2485073999,2.3133731,48.8215637,MN Coiffure,,,,
2489595133,2.3588474,48.8221100,Jean Louis David,,,,
2499256184,2.3569454,48.8315654,Salon Steve,,,+33 1 42 16 83 30,
2499750724,2.2108247,48.7129767,,,,,
2499815370,2.3509268,48.8303078,Perle Coiffure,,,,
2500448614,2.2914788,48.8427596,Franck Provost,Tu-Fr 10:00-19:30; Sa 09:30-19:00,,,
2500448617,2.3083847,48.8341021,Jean Louis David,,,,
2500810551,2.3460623,48.8759587,Josy Coiffure,,,,
2500908068,2.2967651,48.8357632,Yantz coiffure,,,,
2502422862,2.3617151,48.8901140,Amazing Beauty,,,,
2502422882,2.3612900,48.8917577,Élodie,,,,
2502842292,2.3517728,48.8363757,Muriel Labro,,,,
2517158724,2.3234888,48.8832628,Biguine,,,,
2517592484,2.3182052,48.8111071,,,,,
2517619846,2.1685995,48.8884193,Franck Provost,Tu-Fr 10:00-19:00; Sa 9:00-19:00,http://www.franckprovost.com/salon-1151/coiffeur/cc-rueil-2000-34-avenue-edouard-belin-92500-rueil-malmaison,,Avenue Édouard Belin
2519184083,2.3195196,48.8127370,Mariciel,,,,
2524666351,2.3108009,48.8196369,Camarine,,,,
2525327854,2.3666481,48.7933608,,,,,
2525839967,2.3580575,48.9374319,Tchip,,,,
2530532487,2.4036362,48.8947345,Créatif  Salon de Coiffure Visagiste Mixte,,,,
2532558780,2.3582921,48.8114904,Fedra Coiffure,,,,
2535031371,2.3564957,48.8598747,Jean Claude Biguine,Mo-Sa 09:30-19:00,,,
2544806223,2.2875421,48.8523658,Mac Rayan,,,,
2545445472,2.3251043,48.8185822,Axel,,,,
2545681496,2.3927857,48.8366240,Le Dix,,,,
2547437310,2.3064045,48.8164677,Mouss'Coif,,,,
2551328419,2.2990817,48.8099538,jo Matellj,,,,
2559599207,2.4862475,48.7938024,,,,,
2559599341,2.4856876,48.7960848,,,,,
2559835591,2.4858962,48.7966598,,,,,
2559835619,2.4857258,48.7968603,,,,,
2559835680,2.4868168,48.7979958,Saint Algue,,,,
2564123734,2.3205520,48.8350504,Coiffeur Homme,,,+33140474511,
2567877173,2.2724336,48.7313188,L'hair du temps,,,,Place Victor Schoelcher
2580119547,2.4596297,48.9379439,,,,,
2581016721,2.1549707,48.8856737,Fréquence Beauté Coiffure,Th 11:00-20:00; Tu  We  Fr  Sa 09:00-18:00,https://www.frequencebeautecoiffure.fr/,+33139521005,Place Maurice Berteaux
2585261832,2.4545496,48.9331879,,,,,
2585267846,2.4569958,48.9352847,Look Elisa,,,,
2585274575,2.4570658,48.9355666,Karim Coiffure,,,,
2585281401,2.4572801,48.9359789,MT Coiffure,,,,
2585292809,2.4593562,48.9375540,,,,,
2585303733,2.4603808,48.9384455,Tchip Coiffure,,,,
2586981964,2.3018468,48.8205586,Fréquence Beauté Coiffure,,,,
2595534670,2.3247385,48.8179398,Angela C.,Tu  We  Fr 10:00-19:00; Th 11:00-20:00; Sa 09:00-19:00,,+33157638795,
2595958486,2.3596397,48.8230360,Domone Coiffure,Mo-Sa 09:30-19:00,http://www.domone.net,,
2601203977,2.3243441,48.8129715,Emeraude,,,,
2604669846,2.1546912,48.8859705,Biguine,,,,Place Maurice Berteaux
2604723025,2.1567001,48.8898681,Camille Albane,,,,Avenue du Maréchal Foch
2615219651,2.4348343,48.8468922,DB Coiffure,Tu We 09:30-18:30; Th 10:00-20:00; Fr Sa 09:30-19:00,,,
2618653044,2.3263782,48.8125395,Coiffure de l'Amitié,,,,
2619501256,2.4159203,48.7950190,,,,,
2623462822,2.3482079,48.8369595,FM Hair,,,,Boulevard de Port-Royal
2625311118,2.4347745,48.8454496,P.F.,Tu We Fr 09:30-19:00; Th 10:00-20:00; Sa 09:00-18:30,,,
2627569951,2.3258777,48.8191986,Labo,,,,
2628543295,2.3159219,48.8281661,Miroir,,,,
2639423884,2.3756944,48.8153890,Dalmas Coiffure,,,,
2639432214,2.4042913,48.8073753,Ryma Coiffure,Tu-Su 10:00-19:30,,+33 9 73 29 49 49,Avenue Jean Jaurès
2655909087,2.3233411,48.8681264,L'Oréal,,,,
2659585925,2.4533837,48.9350655,Ambiance Coiffure,,,,
2659600221,2.4489795,48.9348329,Milord Fashion,,,,
2659615656,2.4475633,48.9346356,L'Univers de Beauté,,,,
2659647080,2.4564414,48.9349950,Les Mille et une Beautés,,,,
2659667034,2.4559422,48.9340702,SNS Coiffeur,,,,
2659672977,2.4558564,48.9338587,Afro Stand,,,,
2661522369,2.4593327,48.9362315,Club Coiffure,,,,
2661579335,2.4611522,48.9356319,Cristal Tif,,,,
2661631759,2.4630623,48.9374970,Naru Coiffure,,,,
2661900293,2.3224314,48.8295344,Partner's,,,,
2671528585,2.4565094,48.9308650,AK Coiffure,,,,
2671576446,2.4580222,48.9230934,Michel Coiffure,,,,
2671624492,2.4551093,48.9215072,Sara Coiffure,,,,
2677018729,2.4515615,48.9270526,Le Temps d'une Beauté,,,,
2677101117,2.4538041,48.9296207,Yeti Cut,,,,
2677137353,2.4530766,48.9207473,Gala,,,,
2677147036,2.4524704,48.9202432,Bouquet Coiffure,,,,
2677154710,2.4517943,48.9201585,Tchip,,,,
2677166488,2.4516390,48.9198308,Franck Provost,,,,
2677246442,2.4599592,48.9195805,,,,,
2677290409,2.4555657,48.9176805,Créa'tif Coiffure,,,,
2677296831,2.4560271,48.9174302,Exo Beauté,,,,
2677354764,2.4579314,48.9164290,Claudy Beauté,,,,
2678473591,2.4907617,48.7158940,Sergio Bossi,,,,
2682272429,2.4586206,48.9160450,Selen,,,,
2682276781,2.4595085,48.9157657,Samy Coiffure,,,,
2685571453,2.4605627,48.9147862,Nazar Coiffure,,,,
2685581253,2.4621345,48.9138978,,,,,
2688112561,2.1711712,48.8859984,CEJIE Coiff,,,,Avenue Albert 1er
2689705046,2.3449265,48.8667644,Léopold Coiffure,Mo Tu Th-Sa 10:00-19:00,,,
2696736170,2.2424112,48.8855128,Queen's Hair,,,,
2696739338,2.2426679,48.8858941,Line André coiffure,,,+33 1 47 75 85 36,Rue de la République
2702857124,2.1870426,48.8779941,Alliance Coiffure,,,,
2708917278,2.3626372,48.8544631,Artistes Coiffeurs  Coloristes,,,,Rue Saint-Paul
2708938307,2.3620658,48.8540413,Charlene Ramon,,,,Rue Saint-Paul
2711086687,2.1563286,48.9025054,,,,,
2727935104,2.3730499,48.8888822,Bel Hair,,,,
2727935105,2.3630331,48.8904119,Hadi Coiffure,,,,
2734126946,2.4482468,48.9184612,Karine Coiffure,,,,
2750250816,2.3408145,48.8661825,Maison Bleue,,,,
2751476867,2.3624868,48.8299980,Coiffure,,,,Rue du Château des Rentiers
2755783565,2.4064532,48.8516403,Prince Coiffure,,,,
2758411937,2.4459299,48.9173640,Cinéma Tif,,,,
2758756266,2.2965980,48.8869710,En Apparence,,,,
2761501041,2.2963890,48.8864410,Corol,,,,
2761669530,2.2936900,48.8840090,FZ Coiffure,,,,
2761706753,2.2923570,48.8849430,Betty's,,,,
2764417785,2.2859680,48.8812290,Roxane,,,,
2767741011,2.3272277,48.8246743,Derya,,,,
2767982847,2.3274641,48.8253129,Yada & AJ,,,,
2770625336,2.3524877,48.8363678,Atelier Ann'Angelo,,,,
2771135097,2.3192424,48.9039719,,,,,
2781060074,2.2985860,48.8849380,Christine Boulben,,,,
2781131455,2.2965830,48.8852780,Beauty White,,,,
2783223084,2.4444854,48.9164179,Coiff'Men,,,,
2783241054,2.4437720,48.9160865,Espace Beauté Leila,,,,
2788053855,2.3069081,48.8185823,Modern Coiffure,,,,
2793356867,2.2918350,48.8778510,Salon B&P,,,,
2793421233,2.2904670,48.8802590,Votre Salon,,,,
2793861018,2.3570361,48.8200881,Daly Coiffure,Tu-Su 09:30-20:00,,,
2799009805,2.3413508,48.8767236,Biguine,Tu We Fr 10:00-19:00  Th 10:00-20:30  Sa 09:30-19:00,,+33 1 42 80 10 77,
2799009819,2.3413468,48.8749174,Celianthe Medus,,,,
2799009834,2.2897029,48.8350353,Eric C.,,,,
2799010377,2.2898665,48.8355460,J-B Coiffure,,,,
2803415001,2.2866941,48.8011852,Jean Louis David,,,,
2804975259,2.2884022,48.8005539,Angel' Coiff,,,,
2805560240,2.2887458,48.8005218,Jo Matellj,,,,
2805709793,2.2876709,48.8009312,Gregor,,,,
2806710507,2.3258613,48.8701213,Lucie Saint-Clair,,,,
2807060606,2.3539175,48.8333588,Camille Albane,,,,
2810582164,2.3037687,48.8408705,Philippe Nguyen,,,,
2815047201,2.2907120,48.8853210,Franck Provost,,,,
2816960548,2.2841450,48.8007395,Atelier Bougerolles,,,,
2819491389,2.3845125,48.8108704,Funny'Hair,,,,Promenée Marat
2820541887,2.3100930,48.8195405,Rinachento,,,,
2823116101,2.2858110,48.8807860,Jean Louis David,,,,
2823203301,2.2872630,48.8800660,You & Me,,,,
2823207101,2.2876040,48.8803520,Romuald Creuzaud,,,,
2826111801,2.3273450,48.8767040,Tivoli,,,,
2829025908,2.2986270,48.8112534,Amine Coiffure,,,,
2830415065,2.3632941,48.8924341,Hair Fashion Style,,,,
2836143401,2.3065330,48.8881250,Jacky,,,,
2836232301,2.3004230,48.8886450,Fabien de Bourges,,,,
2850469714,2.3072394,48.8289548,Sans Commentaire...Ou Avec,,,,
2851924384,2.3661701,48.8667040,Dessange,Mo 10:00-19:00; Tu-Th 09:30-19:30; Fr Sa 09:00-19:30,http://salon-dessange.com/paris-republique,+33143570749,Avenue de la République
2853140501,2.2932610,48.8753580,En Privé,,,,
2853166653,2.2914290,48.8767210,François B.,,,,
2855614789,2.4581070,48.8494122,Reflets,Tu-Fr 09:30-19:00; Sa 08:30-18:30,,,
2855694774,2.2831545,48.8612633,Armonia C,,,+33 1 47 27 48 27,Rue Scheffer
2862154846,2.4857340,48.7107356,Saint Algue,Tu-We 09:30-19:00; Th 09:30-20:00; Fr 09:00-19:00; Sa 08:30-19:00,,+33 1 69 48 76 19,Rue de Concy
2867298059,2.3768153,48.8765322,Hair Cut,,,,
2867327929,2.3775506,48.8765805,La coifiere,,,,
2867338075,2.3787630,48.8762806,Mya Isaï,,,,
2867426520,2.3821962,48.8751533,Tchip,Mo-Sa 10:00-19:00,,,
2870950028,2.1692633,48.8057619,Elisabeth et Paula,Tu-Sa 09:00-18:30,,+33 1 30 24 04 64,Rue Gabriel Péri
2871523274,2.2824802,48.8646624,Coiffure Martine,,,,
2871539820,2.2828584,48.8651071,Jean Claude Biguine,,,,Rue des Sablons
2874228703,2.2852430,48.8810920,Salon 48,,,,
2876101087,2.1566670,48.8894535,Franck Provost,Tu-Sa 09:30-19:00,,,
2883575601,2.2873070,48.8834610,Norbert Coiffure,,,,
2888162727,2.3744378,48.8801106,Coiffure ADS,Tu We Fr 09:30-18:00  Th 12:00-20:00  Sa 09:00-18:00,,,
2888187766,2.3739146,48.8805266,GMA Coiffure,,,,
2889918645,2.3730499,48.8814428,Yan & Van Hairdressing,Mo-Sa 09:30-19:00,,,
2897536249,2.2683073,48.8180030,Centre de Beauté Jessie Massoteau,Tu-Fr 09:30-13:00 14:30-19:00; Sa 09:30-18:30,,+33140958842,Esplanade du Belvédère
2901758276,2.3270036,48.8268211,L'Atelier 14,,,,
2906402857,2.3720764,48.8812482,Elegance Coiffure,,,,
2908241304,2.3861473,48.8747640,Les gueules de Lou,,,,
2908308633,2.3821264,48.8755587,Les intondables,,,,
2913375482,2.3736533,48.8780943,Baradji Tresse,,,,
2913381605,2.3736131,48.8781111,HB Coiffure,,,,
2914499817,2.2471102,48.7166413,Maman et Princesse,Tu-Fr 09:30-19:00; Sa 09:00-18:30,,,Rue de Paris
2916473210,2.3713822,48.8792363,Prestige Coiffure,,,,
2916544646,2.3725328,48.8804750,La Coiffure au Naturel,,,,
2916567944,2.3729513,48.8811017,Christian Brice coiffure,,,,
2918005639,2.3746213,48.8821681,Coiff 19,Tu-Su 10:00-20:00,,,
2918032118,2.3784904,48.8844706,Diamond Hair,,,,
2919544307,2.3792766,48.8848019,Jean-Claude Biguine,,,,
2919558555,2.3802020,48.8851564,Coupe coiffe,,,,
2921130134,2.3819979,48.8856574,Biba Coiffure,,,,
2922498623,2.3751642,48.8805157,M&L,,,,
2922591183,2.3875708,48.8832964,Tony Karcenty,,,,
2924689411,2.4497734,48.9207099,Le Muguet,,,,
2924691279,2.4493443,48.9207628,Légend'hair,,,,
2925931631,2.3611645,48.8336219,Elite Coiffure,Tu-We  Fr-Sa 10:30-18:30; Th 11:00-19:00,https://www.facebook.com/pages/Manuela-et-Cyril-Coiffure/116421325082725,+33145851365,
2931011017,2.4463022,48.9218607,Look Elodie,,,,
2931074001,2.2899440,48.8841190,Atys,,,,
2931918510,2.3875341,48.8748406,L'atelier de la Vilette,,,,
2934407501,2.3040800,48.8844530,Jacques Franck,,,,
2938641998,2.2909840,48.8828490,Paule,,,,
2939834405,2.3896566,48.8757589,Luce Coiffure,,,,
2942033763,2.3313071,48.8326375,Hair & Nails,,,,
2942612938,2.3718650,48.8826103,Renaissance,,,,
2949798252,2.3724767,48.8828394,Kam's Coiffure,,,,
2951271656,2.3810041,48.8824348,Carla Beauté,,,,rue Armand Carrel
2952600164,2.3832533,48.8036830,,,,,
2954947483,2.2849225,48.8589261,Jean Louis David,Mo-Sa 10:00-19:00,,,
2957807878,2.3705803,48.8792714,Elegance Coiffure,,,,
2957839669,2.3735951,48.8754417,Villette Coiffure,,,,
2957854235,2.3756912,48.8736097,Coiffure Alice,,,,
2963157514,2.3869831,48.8747168,Coiffure by Christian Lacout,,,,
2963212404,2.3902855,48.8755027,Jean-Claude Biguine,,,+33 1 42 00 30 83,
2973462844,2.3803746,48.8837778,Franck Provost,Tu We Fr 10:00-19:00; Th 10:00-20:00; Sa 09:00-19:00,,,
2973487421,2.3802230,48.8844952,Jacques Dumont,Tu We Fr 10:00-19:00; Th 11:00-20:00; Sa 09:00-18:00,,,
2973640028,2.3932578,48.8755881,Coupé Coiffé,Tu-Fr 10:00-19:00;Sa 09:00-19:00,,,
2973673887,2.4006085,48.8758483,Syl' Crea' Tif,,,,
2973707711,2.4047927,48.8767356,Glamour,,,,
2980014529,2.3542784,48.8576859,Jean Marc Joubert (Paris - Messieurs),Mo-Sa 10:00-20:00,,,
2984948804,2.2251650,48.8678177,,,,,
2986674683,2.3593066,48.8139765,Carol,,,,
2989597608,2.2045180,48.8831549,Jean Louis David,Mo-Sa 09:00-20:00,,,
2991182080,2.3839430,48.8838148,Shanny Coiffure,,,,
2995725437,2.4405470,48.9210612,M.G.A Coiffure,,,,
2996092235,2.3292502,48.8344128,Ivan Beauchemin,,,,Rue Boulard
3004845046,2.4435311,48.9203500,Vanessa Coiffure,,,,
3004886736,2.4444913,48.9168002,Mille et Une Coiffure,,,,
3004918728,2.4459182,48.9216013,Audrey,,,,
3007337548,2.3812537,48.8845994,Sam Coiffure,,,,
3021140746,2.3880599,48.8746158,,Mo-Su 10:00-19:00,,,
3021161159,2.3897280,48.8752269,Jean Louis David,,,,
3022968848,2.3915481,48.8753709,Coupe Coiffe,,,,
3023091398,2.3944898,48.8751609,BARBER&co,Mo-Sa 10:00-22:00; Su 12:00-20:00,,,
3023165574,2.3039857,48.8220806,Excellence Coiffure,,,,
3045923262,2.3955484,48.8168993,,,,,Rue Lénine
3046539871,2.2202502,48.8977648,Saint Algue,Mo-Fr 10:30-19:30; Th 11:00-20:30; Sa 10:00-18:00,http://www.saint-algue.com/salon-4298/coiffeur/47-terrasse-de-l-arche-92000-nanterre,+33140970823,
3047152836,2.3751467,48.8612321,,,,,
3048865611,2.2269014,48.8857373,,,,,
3049633877,2.2114183,48.8622394,Tchip Coiffure,Mo 10:30-19:00; Tu-We 10:00-19:00; Th 10:00-20:00; Fr 10:00-19:00; Sa 9:00-18:00,http://www.tchip.fr,+33 1 40991064,
3052569612,2.2157031,48.8660655,Mabrou'k,,,,
3054354339,2.3785288,48.8728806,Hair Beauty,,,,
3054365746,2.3798908,48.8734958,Celine,,,,
3056134559,2.3698084,48.8710619,Peyrole Philippe,,,,
3058148647,2.3676879,48.8539313,Coiffure et Nature,Tu We Fr Sa 10:00-19:00  Th 12:00-21:00,,,
3058191941,2.1713917,48.8835892,Perfect Coiffure,,,,Rue des Frères Lumière
3062780468,2.2268880,48.8694814,Mod's Hair,,,,
3063264033,2.3938863,48.8408579,Flash Coiffure,,,,
3072958684,2.3688415,48.8592068,Christine,tu-fr 09:30-18:30  sa 09:30-17:00,,+33143381545,
3074835090,2.2388834,48.8824082,Ana de Albuquerque,Tu We Fr Sa 09:00-18:30  Th 09:00-19:30,,+33 1 45 06 33 09,
3075556255,2.2119080,48.8618470,Private Coiffure,,,+33 1 47720218,Avenue Jean Jaurès
3078709478,2.3597666,48.8731671,Scissors by Cindy,Tu-Sa 09:30-19:00,,,
3086306267,2.2119454,48.8620089,,,,,
3088974999,2.2107124,48.8626108,,,,,
3089040565,2.2107061,48.8630286,KŌME Salon & SPA AVEDA,Mo-Sa 09:00-19:00,http://www.kome.fr,+33142046045,Avenue Édouard Vaillant
3089304494,2.3036487,48.8211603,Jean Louis David,,,,
3089663206,2.3659638,48.8711574,Rock Hair,,,,
3092533229,2.3780500,48.8569620,Jean Louis David,,,,
3094095089,2.2667743,48.8013894,M&F,,,,
3094913787,2.2231786,48.8880906,,,,,
3098860753,2.2982339,48.8109535,Nes Coiffure,,,,
3099976481,2.3988842,48.8489940,Albane,,,,Boulevard de Charonne
3100402971,2.4346409,48.9290570,,,,,
3100406807,2.4332730,48.9295857,Lola Coiffure,,,,
3100437263,2.4314116,48.9301249,Fashion Coiffure,,,,
3102964283,2.2479757,48.8895093,Franck Provost,Mo-We Fr 10:00-19:00  Th 10:00-20:30,,,
3103408734,2.3787885,48.8903593,Crimée Coiffure,,,,Rue de Joinville
3103409434,2.3789252,48.8905242,Élégance,,,,
3103409436,2.3783795,48.8906022,Coiffure Style,,,,
3109763229,2.2887640,48.8797190,Emma Green,,,,
3109782535,2.2897050,48.8786550,Coiffure Masculine,,,,
3111373236,2.3008130,48.8212277,Yousr,,,,
3111449721,2.3035678,48.8212831,Coiffeur Perfect,,,,
3111512046,2.3597212,48.8706632,Les Tignasses,,,,
3116705882,2.3829025,48.8584519,Greg Antoine,,http://coiffeur-paris11.fr,+33 1 43 79 20 01,Rue de la Roquette
3121872104,2.3843633,48.7088867,Espace Coiffure Sandra - Elisabeth,,,+33 1 69 57 93 44,Avenue Marcel Sembat
3121887529,2.3875154,48.7085487,Carré d'Artiste,Tu-Th 09:30-19:00; Fr 09:30-20:00; Sa 09:30-18:00,http://carre-d-art.fr/,+33 1 60 48 55 55,Rue Valentin Conrart
3129417354,2.2077261,48.8970595,,,,,
3129491941,2.3792474,48.8579216,Jacques Dumont,Mo 11:00-19:00; Tu We Fr 10:30-19:30; Th 10:00-19:00; Sa 09:30-18:30,,,
3134973148,2.3757529,48.8419459,Biguine,,,,
3138271605,2.1559359,48.7949168,Coté Cheveux,,,,Rue Yves le Coz
3140383557,2.4171547,48.8461065,Franck Provost,,,,
3140708343,2.4091277,48.8665660,By Revka,,,+33 1 43 61 02 23,
3141296199,2.4189881,48.8461843,Métamorphose Feeling,,,,
3141296200,2.4181028,48.8460256,Nathalie Tuil,,,,
3146096297,2.2385900,48.8802483,Espace Alexandre,,,,
3146096302,2.2394761,48.8799312,Sandanella,Mo-We Fr Sa 10:30-18:30,,,
3147035110,2.3665249,48.8639762,David Alexander,Mo 14:00-19:00;Tu-Fr 09:30-19:30;Su 09:30-12:30,,+33147009058,
3147480191,2.3796832,48.8624858,Genial Coiffure,Th-Sa 09:30-19:30,,+33 1 43 55 02 07,Rue Saint-Maur
3148697916,2.3624291,48.8630648,Merlan&Co,,,,
3148726918,2.3611365,48.8635076,,,,,
3149325726,2.4221864,48.8462314,Didier Collado,,,,
3149342936,2.4222766,48.8462246,Tchip,,,,
3152552784,2.3689254,48.8563991,Franck de Roche,,,,
3152555444,2.3692843,48.8551222,M Coiff,,,+33143386653,
3156121846,2.2594003,48.7658778,,,,,
3170259986,2.2941331,48.8434926,À l'Hair Libre,,,,Rue Mademoiselle
3170971760,2.2914192,48.8190632,Julie Coiffure,,,,
3171116239,2.2858661,48.7791006,Christian Gilles,09:30-19:00,,,
3174997605,2.2306531,48.8819581,Gossip Beauty Center,Mo-Sa 10:00-20:00,,+33 1 73 64 65 03,Rue Cartault
3176697765,2.3172899,48.8471813,Dessange Paris,,,,Rue de Sèvres
3177451581,2.3196796,48.8482986,,,,,
3179596597,2.3173973,48.8470191,Coco Star,,,,
3179596609,2.3187046,48.8475048,Patrick Coiffure,,,,
3180887761,2.3562779,48.8656478,Racine Carée,Tu We 10:00-19:30  Th 10:30-20:30  Fr 10:30-20:00  Sa 11:00-20:00,,,
3181177334,2.3789663,48.8568852,Christophe Bruno,,,,
3181200657,2.3775632,48.8567545,11e Art,,,+33143798169,
3183000244,2.3642273,48.8626140,Coiffirst Marais,Tu-We 10:00-19:00; Th 10:30-20:00; Fr-Sa 10:00-19:00,https://coiffirst.com,+33 1 40 27 85 20,Rue Debelleyme
3200384687,2.2933824,48.8250588,Jet Set Coiffure,Tu-Sa 10:00-19:00,,,
3204682196,2.3606086,48.8632155,Coiffure Françoise Myoho,,,,
3205806943,2.3626203,48.8615432,,,,,
3205822465,2.3540667,48.8628450,Gilles Boldron,Tu-Sa 10:00-19:00,,,
3205830472,2.3498180,48.8635680,Jean Marc Joubert,,,,rue Etienne Marcel
3207288420,2.3676361,48.8605296,Zazen,,,,
3207402332,2.3666316,48.8666048,Tchi,,,,
3207491316,2.3681092,48.8641272,Hair et Eau,,,,
3211086267,2.2901089,48.8202077,Coiffeur Gregor,,,,
3215711485,2.3647270,48.8616809,Le Salon & Vous,,,,
3217265593,2.3676165,48.8583352,Franck L. Hair,,,,
3218457963,2.3680105,48.8590366,Grizzly,,,,
3220375615,2.2492187,48.8771957,Atelier W,,,,
3220375620,2.2506028,48.8761888,Le Salon d'Emmanuel,,,,
3220765232,2.2609199,48.8852011,Pâris Vauz,,,,
3221910041,2.2391513,48.8818213,Hair Design,Mo-Th Sa 09:30-19:00  Fr 09:30-20:00,,+33 1 46 98 93 09,Rue Jean Jaurès
3223858254,2.2395638,48.8818263,ALC Coiffure,,,+33 1 40 90 08 89,Rue Saulnier
3224680561,2.3366750,48.8667130,Franck Provost,,,,Rue des Petits Champs
3224685461,2.3363690,48.8667120,Camille Albane,,,,
3224960967,2.3682202,48.8666240,,Mo-Sa 09:30-19:00,,+33148052691,
3227049395,2.3789572,48.8629844,,,,,
3233345746,2.2368555,48.8801054,Andréa Coiffure,Mo-Fr 09:30-19:00,,,
3238732205,2.2596605,48.8248549,Jean-Claude Biguine,,,,Cours de l'Ancienne Boulangerie
3240799854,2.3674124,48.8567598,Le 58,,,,
3249383205,2.3835719,48.8620073,Nathalie Coiffure,,,,
3250238868,2.4916036,48.7155661,,,,,
3255179753,2.3558796,48.8647484,Mimi Coiffure,,,,
3255217175,2.3568243,48.8647511,時尚之家,,,+33 1 40 29 95 30,
3255877161,2.3914455,48.8807654,Salon Monique,,,,
3257180463,2.3993691,48.8785020,Falima Coiffure,Mo-Fr 10:00-19:00; Sa 10:00-20:00,,,
3265479700,2.3627642,48.8626453,Biguine,,,,
3267968461,2.2640471,48.8400212,Bio Bela,Mo-We Fr Sa 09:30-19:00; Th 09:30-20:30,,,
3269714666,2.3933800,48.8781058,Coiffeur de la Place,,,,
3271073942,2.2941087,48.8467828,,,,,
3276836471,2.3662292,48.8521137,Alain De Tréguier,,,+33142787028,
3280640627,2.2518227,48.7685915,Hair 434,,,,
3284903909,2.2586584,48.8372208,Isabella B,Tu-We  Fr 09:00-19:00; Th 09:00-20:00; Sa 09:00-18:00,,+33 1 46 51 50 00,Boulevard Murat
3287761661,2.2948373,48.9317845,Newlook,,,,
3293289609,2.2819134,48.7795556,,,,,
3295642964,2.3943547,48.8561276,Coiffez Comme...,,,,
3295643067,2.3133089,48.7790849,Imagine Coiffure,Tu-Th 09:30-12:30 13:30-18:30; Fr 10:00-12:30 13:30-19:00; Sa 09:00-12:30 13:30-18:00,,,
3295643194,2.2811184,48.7788985,Eden Rouge,,,,
3296445422,2.2570492,48.7768527,Christian Gilles,,,,
3296447550,2.2562768,48.7757352,,,,,
3307524703,2.2688372,48.9025157,Franck Provost,Mo-Th 10:00-19:00; Fr 10:00-20:00; Sa 09:00-18:30,,,
3307524704,2.2680285,48.9023623,SV Coiffure,,,,
3307907969,2.2539983,48.8968001,Mélissa Coiffure,Mo-Sa 09:30-19:00,,,
3308066132,2.3097294,48.8397106,Coiffure Magique,,,,
3308066135,2.3088832,48.8386663,Marie Coiffure,,,,
3317162539,2.3412999,48.8485411,Franck Provost,,,,
3323629964,2.3315704,48.8817193,Salon59,,,,
3341284693,2.3314043,48.9358087,Malak Coiffure,,,,
3344467630,2.3169985,48.8140934,Ambiance Coiffure,,,+33 1 42 53 19 15,
3348610467,2.3590543,48.8269736,H2O Coiffure,,,,
3349800677,2.2623134,48.7809933,Frank Provost,,,,
3349800692,2.2602417,48.7784959,Intermède,,,,
3352032272,2.4949988,48.7981163,,,,,
3352081515,2.2838447,48.9063046,Eric Stipa,Tu-Fr 09:30-19:00  Mo 14:00-19:00  Sa 09:00-19:00,ericstipa.com,+33 1 47 93 90 30,Rue Denis Papin
3352156901,2.4482277,48.7965440,,,,,
3354167646,2.3787331,48.8510130,RMA coiffeur,,,,Rue Trousseau
3357953600,2.3333643,48.8941556,,,,,
3361545334,2.3681605,48.8691041,Au Petit Salon,,,,
3361545685,2.3683788,48.8680431,Brin d'Esprit,,,,
3362439072,2.4063112,48.8443951,,,,,
3368669970,2.2455518,48.9402176,New Style Coiffure,,,+33 1 30 76 83 80,
3371230468,2.3144268,48.8320660,,,,,
3371230469,2.3145998,48.8319574,,,,,
3378183773,2.2420742,48.8076076,Bil'Jes,,,,
3387933100,2.1951036,48.8626329,Saint Algue,Mo 10:00-19:00; Tu-Sa 09:30-19:30,http://www.saint-algue.com/salon-3941/coiffeur/avenue-de-la-fouilleuse-92500-rueil-malmaison,,Avenue de Fouilleuse
3387953482,2.3795665,48.8726929,Anne Coiffure,,,,
3390395223,2.3849068,48.8674215,,,,,
3391154309,2.3694327,48.8573726,Coiffures,,,+33148057434,
3392600915,2.3618433,48.8654780,Prana,,,,
3392601244,2.3632469,48.8653198,,,,,
3392601249,2.3619580,48.8656780,Poppy,,,,
3394657798,2.3940194,48.8483402,Studio 143,Tu We Fr Sa 09:30-19:00; Th 09:30-20:00,,,
3396587305,2.3588605,48.8728597,M Coiffure Yoni,Mo-Sa 09:00-19:00,,,
3397875900,2.3553361,48.8789794,Mariam B,,,,
3409087767,2.3258206,48.8863408,Geste ta Coiffure,Tu-Sa 09:00-19:00;Mo 12:00-19:00,http://www.gestetacoiffure.fr,+33 1 43 87 18 32,Avenue de Clichy
3420537803,2.3255114,48.8872244,Jean Louis David,Mo-Fr 11:00-19:30; Th 11:30-20:30; Sa 10:00-19:00,http://www.jeanlouisdavid.com/salon-270/coiffeur/49-53-avenue-de-clichy-75017-paris,+33 1 44 70 90 17,Avenue de Clichy
3421390878,2.3647805,48.8658783,Gina Gino,,,,
3421755930,2.3855572,48.8112387,Shain Coiffure pour Homme,,,,Promenée Marat
